rand_urban_dist,rand_non_urb_dist,leaid,nlscdsch,sch_name,lea_name,lcity,fipst,lstate,cnty,nmcnty,lat,lon,lstreet,lzip,title_one,sch_level,gslo,gshi,g01,g02,g03,g04,g05,g06,g07,g08,g09,g10,g11,g12,school_sample
5,,2400480,240048090456,Sequoyah Elementary,MONTGOMERY COUNTY PUBLIC SCHOOLS,DERWOOD,24,MD,24031,MONTGOMERY COUNTY,39.139229,-77.1181,17301 Bowie Mill Rd,20855,1,Elementary,KG,5,61,56,70,73,72,,,,,,,,0
5,,2400480,240048090479,Judith A. Resnik Elementary,MONTGOMERY COUNTY PUBLIC SCHOOLS,GAITHERSBURG,24,MD,24031,MONTGOMERY COUNTY,39.181634,-77.151806,7301 Hadley Farms Drive,20879,1,Elementary,PK,5,93,102,90,113,97,,,,,,,,1
5,,2400480,240048000877,Montgomery Blair High,MONTGOMERY COUNTY PUBLIC SCHOOLS,SILVER SPRING,24,MD,24031,MONTGOMERY COUNTY,39.017919,-77.011501,51 University Blvd E,20901,1,High,9,12,,,,,,,,,932,785,658,708,0
5,,2400480,240048001457,Eastern Middle School,MONTGOMERY COUNTY PUBLIC SCHOOLS,SILVER SPRING,24,MD,24031,MONTGOMERY COUNTY,39.01198,-77.00113,300 University Blvd East,20901,1,Middle,6,8,,,,,,347,306,318,,,,,0
5,,2400480,240048000951,Wheaton High,MONTGOMERY COUNTY PUBLIC SCHOOLS,SILVER SPRING,24,MD,24031,MONTGOMERY COUNTY,39.060896,-77.066457,12401 Dalewood Dr,20906,1,High,9,12,,,,,,,,,624,559,440,335,0
5,,2400480,240048000929,Stonegate Elementary,MONTGOMERY COUNTY PUBLIC SCHOOLS,SILVER SPRING,24,MD,24031,MONTGOMERY COUNTY,39.099325,-77.01576,14811 Notley Rd,20905,0,Elementary,KG,5,85,83,94,93,82,,,,,,,,0
5,,2400480,240048000794,Burtonsville Elementary,MONTGOMERY COUNTY PUBLIC SCHOOLS,BURTONSVILLE,24,MD,24031,MONTGOMERY COUNTY,39.111348,-76.936545,15516 Old Columbia Pike,20866,1,Elementary,KG,5,75,105,103,104,113,,,,,,,,0
5,,2400480,240048000889,Olney Elementary,MONTGOMERY COUNTY PUBLIC SCHOOLS,OLNEY,24,MD,24031,MONTGOMERY COUNTY,39.149264,-77.068186,3401 Queen Mary Dr,20832,0,Elementary,KG,5,109,124,128,111,109,,,,,,,,0
5,,2400480,240048001525,Watkins Mill High,MONTGOMERY COUNTY PUBLIC SCHOOLS,GAITHERSBURG,24,MD,24031,MONTGOMERY COUNTY,39.183903,-77.216352,10301 Apple Ridge Rd,20879,1,High,9,12,,,,,,,,,489,470,327,374,0
5,,2400480,240048000855,John F. Kennedy High,MONTGOMERY COUNTY PUBLIC SCHOOLS,SILVER SPRING,24,MD,24031,MONTGOMERY COUNTY,39.065893,-77.03869,1901 Randolph Rd,20902,1,High,9,12,,,,,,,,,532,464,312,412,0
5,,2400480,240048000799,Carl Sandburg Center,MONTGOMERY COUNTY PUBLIC SCHOOLS,ROCKVILLE,24,MD,24031,MONTGOMERY COUNTY,39.076415,-77.109953,451 Meadow Hall Dr,20851,1,Elementary,KG,5,16,14,14,17,15,,,,,,,,0
5,,2400480,240048000878,Montgomery Knolls Elementary,MONTGOMERY COUNTY PUBLIC SCHOOLS,SILVER SPRING,24,MD,24031,MONTGOMERY COUNTY,39.006054,-76.993529,807 Daleview Dr,20901,1,Elementary,PK,2,119,108,,,,,,,,,,,0
5,,2400480,240048000829,Fields Road Elementary,MONTGOMERY COUNTY PUBLIC SCHOOLS,GAITHERSBURG,24,MD,24031,MONTGOMERY COUNTY,39.118676,-77.21524,1 School Dr,20878,1,Elementary,PK,5,69,67,67,86,73,,,,,,,,0
5,,2400480,240048000797,Cannon Road Elementary,MONTGOMERY COUNTY PUBLIC SCHOOLS,SILVER SPRING,24,MD,24031,MONTGOMERY COUNTY,39.068694,-76.994123,901 Cannon Road,20904,1,Elementary,KG,5,68,79,62,69,62,,,,,,,,0
5,,2400480,240048000923,Somerset Elementary,MONTGOMERY COUNTY PUBLIC SCHOOLS,CHEVY CHASE,24,MD,24031,MONTGOMERY COUNTY,38.968877,-77.092332,5811 Warwick Pl,20815,0,Elementary,PK,5,104,106,116,88,94,,,,,,,,0
5,,2400480,240048000920,Sherwood Elementary,MONTGOMERY COUNTY PUBLIC SCHOOLS,SANDY SPRING,24,MD,24031,MONTGOMERY COUNTY,39.149479,-77.033098,1401 Olney-Sandy Spring Rd,20860,0,Elementary,PK,5,74,78,82,80,99,,,,,,,,0
5,,2400480,240048000942,Walter Johnson High,MONTGOMERY COUNTY PUBLIC SCHOOLS,BETHESDA,24,MD,24031,MONTGOMERY COUNTY,39.025939,-77.130142,6400 Rock Spring Dr,20814,0,High,9,12,,,,,,,,,707,638,557,573,0
5,,2400480,240048001509,Quince Orchard High,MONTGOMERY COUNTY PUBLIC SCHOOLS,GAITHERSBURG,24,MD,24031,MONTGOMERY COUNTY,39.115976,-77.25441,15800 Quince Orchard Rd,20878,0,High,9,12,,,,,,,,,569,555,479,428,0
5,,2400480,240048000861,John H. Poole Middle,MONTGOMERY COUNTY PUBLIC SCHOOLS,POOLESVILLE,24,MD,24031,MONTGOMERY COUNTY,39.125795,-77.410531,17014 Tom Fox Ave,20837,0,Middle,6,8,,,,,,121,138,116,,,,,0
5,,2400480,240048001635,PEP - Itinerant,MONTGOMERY COUNTY PUBLIC SCHOOLS,GERMANTOWN,24,MD,24031,MONTGOMERY COUNTY,39.178828,-77.268496,12900 Middlebrook Rd Rm 3305,20874,0,Elementary,1,1,1,,,,,,,,,,,,0
5,,2400480,240048001451,Alternative Programs,MONTGOMERY COUNTY PUBLIC SCHOOLS,ROCKVILLE,24,MD,24031,MONTGOMERY COUNTY,39.095067,-77.12243,14501 Avery Road,20853,0,High,7,12,,,,,,,3,9,46,25,10,22,0
5,,2400480,240048000793,Burning Tree Elementary,MONTGOMERY COUNTY PUBLIC SCHOOLS,BETHESDA,24,MD,24031,MONTGOMERY COUNTY,38.990096,-77.143074,7900 Beech Tree Rd,20817,0,Elementary,KG,5,89,68,78,85,101,,,,,,,,0
5,,2400480,240048000863,Kingsview Middle,MONTGOMERY COUNTY PUBLIC SCHOOLS,GERMANTOWN,24,MD,24031,MONTGOMERY COUNTY,39.166133,-77.284722,18909 Kingsview Rd,20874,0,Middle,6,8,,,,,,336,340,353,,,,,0
5,,2400480,240048001526,Cabin John Middle School,MONTGOMERY COUNTY PUBLIC SCHOOLS,POTOMAC,24,MD,24031,MONTGOMERY COUNTY,39.031334,-77.172005,10701 Gainsborough Road,20854,0,Middle,6,8,,,,,,323,348,334,,,,,0
5,,2400480,240048000924,South Lake Elementary,MONTGOMERY COUNTY PUBLIC SCHOOLS,GAITHERSBURG,24,MD,24031,MONTGOMERY COUNTY,39.155957,-77.196973,18201 Contour Rd,20877,1,Elementary,PK,5,132,120,135,137,128,,,,,,,,0
5,,2400480,240048001741,Silver Creek Middle,MONTGOMERY COUNTY PUBLIC SCHOOLS,KENSINGTON,24,MD,24031,MONTGOMERY COUNTY,39.016033,-77.075005,3701 Saul Rd,20895,0,Middle,6,7,,,,,,275,274,,,,,,0
5,,2400480,240048000891,Parkland Middle,MONTGOMERY COUNTY PUBLIC SCHOOLS,ROCKVILLE,24,MD,24031,MONTGOMERY COUNTY,39.084069,-77.091731,4610 West Frankfort Dr,20853,1,Middle,6,8,,,,,,365,324,311,,,,,0
5,,2400480,240048000827,Fallsmead Elementary,MONTGOMERY COUNTY PUBLIC SCHOOLS,ROCKVILLE,24,MD,24031,MONTGOMERY COUNTY,39.077951,-77.176489,1800 Greenplace Ter,20850,0,Elementary,KG,5,81,83,102,102,106,,,,,,,,0
5,,2400480,240048000660,Rocky Hill Middle,MONTGOMERY COUNTY PUBLIC SCHOOLS,CLARKSBURG,24,MD,24031,MONTGOMERY COUNTY,39.222536,-77.263251,22401 Brick Haven Way,20871,0,Middle,6,8,,,,,,242,260,302,,,,,0
5,,2400480,240048000933,Takoma Park Middle School,MONTGOMERY COUNTY PUBLIC SCHOOLS,SILVER SPRING,24,MD,24031,MONTGOMERY COUNTY,38.985394,-77.012992,7611 Piney Branch Rd,20910,0,Middle,6,8,,,,,,372,355,363,,,,,0
5,,2400480,240048000837,Gaithersburg Middle,MONTGOMERY COUNTY PUBLIC SCHOOLS,GAITHERSBURG,24,MD,24031,MONTGOMERY COUNTY,39.144001,-77.187758,2 Teachers' Way,20877,1,Middle,6,8,,,,,,288,289,253,,,,,0
5,,2400480,240048000781,Bells Mill Elementary,MONTGOMERY COUNTY PUBLIC SCHOOLS,POTOMAC,24,MD,24031,MONTGOMERY COUNTY,39.031879,-77.168727,8225 Bells Mill Rd,20854,0,Elementary,PK,5,88,98,110,108,99,,,,,,,,0
5,,2400480,240048000916,Rosemont Elementary,MONTGOMERY COUNTY PUBLIC SCHOOLS,GAITHERSBURG,24,MD,24031,MONTGOMERY COUNTY,39.125143,-77.185293,16400 Alden Ave,20877,1,Elementary,PK,5,106,89,102,85,89,,,,,,,,0
5,,2400480,240048000834,Fox Chapel Elementary,MONTGOMERY COUNTY PUBLIC SCHOOLS,GERMANTOWN,24,MD,24031,MONTGOMERY COUNTY,39.172213,-77.242078,19315 Archdale Rd,20876,1,Elementary,PK,5,71,85,79,126,145,,,,,,,,0
5,,2400480,240048000784,Bethesda-Chevy Chase High,MONTGOMERY COUNTY PUBLIC SCHOOLS,BETHESDA,24,MD,24031,MONTGOMERY COUNTY,38.986695,-77.088979,4301 East-West Hwy,20814,0,High,9,12,,,,,,,,,554,532,493,523,0
5,,2400480,240048000839,Galway Elementary,MONTGOMERY COUNTY PUBLIC SCHOOLS,SILVER SPRING,24,MD,24031,MONTGOMERY COUNTY,39.063949,-76.945715,12612 Galway Dr,20904,1,Elementary,PK,5,131,134,105,138,121,,,,,,,,0
5,,2400480,240048000817,Darnestown Elementary,MONTGOMERY COUNTY PUBLIC SCHOOLS,GAITHERSBURG,24,MD,24031,MONTGOMERY COUNTY,39.10249,-77.284755,15030 Turkey Foot Rd,20878,0,Elementary,KG,5,49,51,55,41,48,,,,,,,,0
5,,2400480,240048000912,Rockville High,MONTGOMERY COUNTY PUBLIC SCHOOLS,ROCKVILLE,24,MD,24031,MONTGOMERY COUNTY,39.08663,-77.118597,2100 Baltimore Rd,20851,0,High,9,12,,,,,,,,,377,429,326,344,0
5,,2400480,240048001524,Cloverly Elementary,MONTGOMERY COUNTY PUBLIC SCHOOLS,SILVER SPRING,24,MD,24031,MONTGOMERY COUNTY,39.107728,-76.994254,800 Briggs Chaney Rd,20905,0,Elementary,PK,5,78,86,77,85,74,,,,,,,,0
5,,2400480,240048001541,Clarksburg High,MONTGOMERY COUNTY PUBLIC SCHOOLS,CLARKSBURG,24,MD,24031,MONTGOMERY COUNTY,39.225848,-77.266097,22500 Wims Rd,20871,0,High,9,12,,,,,,,,,590,616,500,442,0
5,,2400480,240048000907,Rock Creek Forest Elementary,MONTGOMERY COUNTY PUBLIC SCHOOLS,CHEVY CHASE,24,MD,24031,MONTGOMERY COUNTY,38.992243,-77.050888,8330 Grubb Road,20815,0,Elementary,PK,5,115,126,116,108,137,,,,,,,,0
5,,2400480,240048090450,Briggs Chaney Middle,MONTGOMERY COUNTY PUBLIC SCHOOLS,SILVER SPRING,24,MD,24031,MONTGOMERY COUNTY,39.109648,-76.971094,1901 Rainbow Dr,20905,1,Middle,6,8,,,,,,292,302,292,,,,,0
5,,2400480,240048000894,Piney Branch Elementary,MONTGOMERY COUNTY PUBLIC SCHOOLS,TAKOMA PARK,24,MD,24031,MONTGOMERY COUNTY,38.982728,-77.00818,7510 Maple Ave,20912,0,Elementary,3,5,,,231,234,195,,,,,,,,0
5,,2400480,240048000759,Neelsville Middle,MONTGOMERY COUNTY PUBLIC SCHOOLS,GERMANTOWN,24,MD,24031,MONTGOMERY COUNTY,39.19417,-77.240681,11700 Neelsville Church Rd,20876,1,Middle,6,8,,,,,,353,281,288,,,,,0
5,,2400480,240048000957,William H. Farquhar Middle,MONTGOMERY COUNTY PUBLIC SCHOOLS,OLNEY,24,MD,24031,MONTGOMERY COUNTY,39.13573,-77.043111,17017 Batchellors Forest Rd,20832,0,Middle,6,8,,,,,,236,230,237,,,,,0
5,,2400480,240048000901,Redland Middle,MONTGOMERY COUNTY PUBLIC SCHOOLS,ROCKVILLE,24,MD,24031,MONTGOMERY COUNTY,39.140376,-77.131906,6505 Muncaster Mill Rd,20855,1,Middle,6,8,,,,,,192,206,162,,,,,0
6,,5304230,530423002448,Discovery School,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.715924,-122.230467,12801 84th NE,98034,0,Elementary,KG,5,11,9,13,12,13,0,,,,,,,0
6,,5304230,530423003070,Renaissance School,LAKE WASHINGTON SCHOOL DISTRICT,SAMMAMISH,53,WA,53033,KING COUNTY,47.613559,-122.031221,400 228th Ave NE,98074,0,Middle,6,8,,,,,,32,31,30,0,,,,0
6,,5304230,530423002726,Environmental & Adventure School,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.719953,-122.232594,8040 NE 132nd,98034,0,Middle,6,8,,,,,,48,47,44,0,,,,0
6,,5304230,530423002568,International Community School,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.663812,-122.190797,11133 NE 65th ST,98033,0,Other,6,12,,,,,,81,83,68,61,38,40,67,0
6,,5304230,530423000676,Twain Elementary,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.686886,-122.169389,9525 130th Ave NE,98033,1,Elementary,KG,5,97,105,99,102,94,0,,,,,,,0
6,,5304230,530423000683,Rose Hill Middle School,LAKE WASHINGTON SCHOOL DISTRICT,REDMOND,53,WA,53033,KING COUNTY,47.670766,-122.15993,13505 NE 75th,98052,1,Middle,6,8,,,,,,333,267,290,0,,,,0
6,,5304230,530423003289,Washington Network for Innovative Careers,LAKE WASHINGTON SCHOOL DISTRICT,REDMOND,53,WA,53033,KING COUNTY,47.67099,-122.123399,WaNIC,98052,0,High,9,12,,,,,,,,,0,1,10,22,0
6,,5304230,530423000669,Juanita Elementary,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.717901,-122.209264,9635 NE 132nd,98034,1,Elementary,PK,5,71,62,61,57,62,0,,,,,,,0
6,,5304230,530423002983,Stella Schola,LAKE WASHINGTON SCHOOL DISTRICT,REDMOND,53,WA,53033,KING COUNTY,47.670778,-122.15991,13505 NE 75th Street,98052,0,Middle,6,8,,,,,,30,30,30,,,,,1
6,,5304230,530423000680,Redmond Middle School,LAKE WASHINGTON SCHOOL DISTRICT,REDMOND,53,WA,53033,KING COUNTY,47.691897,-122.119791,10055 166th AVE NE,98052,1,Middle,6,8,,,,,,333,335,365,0,,,,0
6,,5304230,530423000664,Ready Start Preschool,LAKE WASHINGTON SCHOOL DISTRICT,REDMOND,53,WA,53033,KING COUNTY,47.68761,-122.139186,15130 NE 95th ST,98052,1,Elementary,PK,PK,,,,,,,,,,,,,1
6,,5304230,530423000678,Redmond Elementary,LAKE WASHINGTON SCHOOL DISTRICT,REDMOND,53,WA,53033,KING COUNTY,47.675503,-122.116429,16800 NE 80th,98052,1,Elementary,KG,5,104,153,146,162,132,0,,,,,,,0
6,,5304230,530423000658,Franklin Elementary,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.662154,-122.173419,12434 NE 60th,98033,0,Elementary,KG,5,89,79,64,102,52,0,,,,,,,0
6,,5304230,530423000681,Frost Elementary,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.725144,-122.18392,11801 NE 140th,98034,1,Elementary,KG,5,82,73,62,80,69,0,,,,,,,0
6,,5304230,530423000677,Kirk Elementary,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.685901,-122.195788,1312 6th Street,98033,0,Elementary,KG,5,100,103,98,85,87,0,,,,,,,0
6,,5304230,530423002062,Alcott Elementary,LAKE WASHINGTON SCHOOL DISTRICT,REDMOND,53,WA,53033,KING COUNTY,47.646809,-122.03756,4213 - 228th AVE NE,98053,0,Elementary,KG,5,122,138,141,179,160,0,,,,,,,1
6,,5304230,530423001141,Eastlake High School,LAKE WASHINGTON SCHOOL DISTRICT,SAMMAMISH,53,WA,53033,KING COUNTY,47.613559,-122.031221,400 228th NE,98074,0,High,9,12,,,,,,,,1,518,469,435,448,0
6,,5304230,530423000667,Mann Elementary,LAKE WASHINGTON SCHOOL DISTRICT,REDMOND,53,WA,53033,KING COUNTY,47.691736,-122.112917,17001 NE 104th,98052,0,Elementary,KG,5,92,77,79,62,77,0,,,,,,,0
6,,5304230,530423002725,Emerson K-12,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.655301,-122.195589,10903 NE 53rd Street,98033,0,Other,KG,12,4,6,2,2,3,5,5,8,7,6,6,2,0
6,,5304230,530423001843,Northstar Middle School,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.655067,-122.194345,10903 NE 53rd St,98033,0,Middle,6,8,,,,,,30,31,29,0,,,,0
6,,5304230,530423000682,Rose Hill Elementary,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.676659,-122.168639,8044 128th AVE NE,98033,1,Elementary,KG,5,94,79,83,62,70,0,,,,,,,0
6,,5304230,530423000671,Kamiakin Middle School,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.727387,-122.165523,14111 132ND AVE NE,98034,1,Middle,6,8,,,,,,204,193,189,0,,,,0
6,,5304230,530423001842,Rockwell Elementary,LAKE WASHINGTON SCHOOL DISTRICT,REDMOND,53,WA,53033,KING COUNTY,47.699443,-122.124705,11125 - 162nd AVE NE,98052,0,Elementary,KG,5,102,100,99,111,119,0,,,,,,,0
6,,5304230,530423000673,Community School,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.663808,-122.190779,11133 NE 65th,98033,0,Elementary,1,5,14,12,18,12,15,0,,,,,,,0
6,,5304230,530423002727,Futures School,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.715181,-122.198777,10601 NE 132nd,98034,1,High,9,12,,,,,,,,,0,0,10,17,0
6,,5304230,530423000684,Thoreau Elementary,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.724803,-122.230654,8224 NE 138th,98034,1,Elementary,KG,5,69,84,89,75,76,0,,,,,,,0
6,,5304230,530423003432,Tesla STEM High School,LAKE WASHINGTON SCHOOL DISTRICT,REDMOND,53,WA,53033,KING COUNTY,47.648077,-122.037349,4301 228th Ave NE,98053,0,High,9,12,,,,,,,,,160,157,145,143,0
6,,5304230,530423000668,Muir Elementary,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.726838,-122.163253,14012 132nd AVE NE,98034,1,Elementary,PK,5,66,82,70,54,78,0,,,,,,,0
6,,5304230,530423000663,Finn Hill Middle School,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.719942,-122.232609,8040 NE 132nd ST,98034,1,Middle,6,8,,,,,,203,232,198,0,,,,0
6,,5304230,530423000666,Keller Elementary,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.724758,-122.195598,13820 - 108th NE,98034,1,Elementary,KG,5,51,60,65,63,55,0,,,,,,,0
6,,5304230,530423002649,Blackwell Elementary,LAKE WASHINGTON SCHOOL DISTRICT,SAMMAMISH,53,WA,53033,KING COUNTY,47.638814,-122.067025,3225 - 205th PL NE,98074,0,Elementary,KG,5,83,106,96,97,110,0,,,,,,,0
6,,5304230,530423001841,Evergreen Middle School,LAKE WASHINGTON SCHOOL DISTRICT,REDMOND,53,WA,53033,KING COUNTY,47.66753,-122.060779,6900 208th AVE NE,98053,0,Middle,6,8,,,,,,399,409,390,0,,,,1
6,,5304230,530423000672,Kirkland Middle School,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.690694,-122.200745,430 18th AVE,98033,0,Middle,6,8,,,,,,226,214,173,0,,,,0
6,,5304230,530423001784,Emerson High School,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.65534,-122.195566,10903 NE 53rd ST,98033,1,High,9,12,,,,,,,,,10,5,11,28,1
6,,5304230,530423000657,Audubon Elementary,LAKE WASHINGTON SCHOOL DISTRICT,REDMOND,53,WA,53033,KING COUNTY,47.637368,-122.101416,3045 180th NE,98052,0,Elementary,KG,5,101,109,105,103,78,0,,,,,,,0
6,,5304230,530423000675,Lakeview Elementary,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.667443,-122.200095,10400 NE 68TH,98033,1,Elementary,KG,5,106,95,86,84,79,0,,,,,,,0
6,,5304230,530423002435,Inglewood Middle School,LAKE WASHINGTON SCHOOL DISTRICT,SAMMAMISH,53,WA,53033,KING COUNTY,47.618543,-122.017444,24120 NE 8th ST,98074,0,Middle,6,8,,,,,,393,415,399,0,,,,0
6,,5304230,530423000659,Rush Elementary,LAKE WASHINGTON SCHOOL DISTRICT,REDMOND,53,WA,53033,KING COUNTY,47.661762,-122.138763,6101 152nd Ave NE,98052,0,Elementary,PK,5,121,93,91,89,84,0,,,,,,,0
6,,5304230,530423000674,Lake Washington High,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.673218,-122.18038,12033 NE 80TH,98033,1,High,9,12,,,,,,,,,461,412,432,400,0
6,,5304230,530423000656,Bell Elementary,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.701687,-122.191965,11212 NE 112TH,98033,1,Elementary,PK,5,56,90,62,74,73,0,,,,,,,0
6,,5304230,530423000670,Juanita High,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.715199,-122.198797,10601 NE 132ND,98034,1,High,9,12,,,,,,,,,402,380,361,342,0
6,,5304230,530423002257,Wilder Elementary,LAKE WASHINGTON SCHOOL DISTRICT,WOODINVILLE,53,WA,53033,KING COUNTY,47.719525,-122.041494,22130 NE 133rd,98077,0,Elementary,KG,5,103,106,87,117,97,0,,,,,,,0
6,,5304230,530423000661,Dickinson Elementary,LAKE WASHINGTON SCHOOL DISTRICT,REDMOND,53,WA,53033,KING COUNTY,47.670079,-122.059998,7040 - 208th NE,98053,1,Elementary,PK,5,92,98,96,90,90,0,,,,,,,0
6,,5304230,530423000679,Redmond High,LAKE WASHINGTON SCHOOL DISTRICT,REDMOND,53,WA,53033,KING COUNTY,47.695202,-122.106616,17272 NE 104th,98052,0,High,9,12,,,,,,,,,452,509,474,461,1
6,,5304230,530423001598,Contractual Schools,LAKE WASHINGTON SCHOOL DISTRICT,REDMOND,53,WA,53033,KING COUNTY,47.670916,-122.12347,16250 NE 74th ST,98052,0,Other,KG,12,0,0,0,3,0,4,4,7,4,2,4,7,0
6,,5304230,530423001785,Mead Elementary,LAKE WASHINGTON SCHOOL DISTRICT,SAMMAMISH,53,WA,53033,KING COUNTY,47.625459,-122.053101,1725 216th AVE NE,98074,0,Elementary,KG,5,126,94,90,95,110,0,,,,,,,0
6,,5304230,530423002216,Smith Elementary,LAKE WASHINGTON SCHOOL DISTRICT,SAMMAMISH,53,WA,53033,KING COUNTY,47.620907,-122.02728,23305 NE 14th St,98074,0,Elementary,KG,5,100,132,130,108,139,0,,,,,,,0
6,,5304230,530423002311,Mcauliffe Elementary,LAKE WASHINGTON SCHOOL DISTRICT,SAMMAMISH,53,WA,53033,KING COUNTY,47.628685,-122.020843,23823 NE 22nd,98074,0,Elementary,KG,5,94,83,79,80,102,0,,,,,,,0
6,,5304230,530423002519,Explorer Community School,LAKE WASHINGTON SCHOOL DISTRICT,REDMOND,53,WA,53033,KING COUNTY,47.67004,-122.059995,7040 208th NE,98053,0,Elementary,1,5,14,16,15,11,15,0,,,,,,,0
6,,5304230,530423000660,Sandburg Elementary,LAKE WASHINGTON SCHOOL DISTRICT,KIRKLAND,53,WA,53033,KING COUNTY,47.715935,-122.230458,12801 - 84th Ave NE,98034,0,Elementary,PK,5,81,72,79,87,64,0,,,,,,,0
6,,5304230,530423003242,Carson Elementary,LAKE WASHINGTON SCHOOL DISTRICT,SAMMAMISH,53,WA,53033,KING COUNTY,47.61923,-122.015271,1035 - 244th Ave NE,98074,0,Elementary,PK,5,68,69,68,100,86,0,,,,,,,0
6,,5304230,530423002648,Einstein Elementary,LAKE WASHINGTON SCHOOL DISTRICT,REDMOND,53,WA,53033,KING COUNTY,47.701889,-122.098297,18025 NE 116th,98052,1,Elementary,KG,5,63,91,71,64,66,0,,,,,,,0
6,,5304230,530423003077,Rosa Parks Elementary,LAKE WASHINGTON SCHOOL DISTRICT,REDMOND,53,WA,53033,KING COUNTY,47.685004,-122.034768,22845 NE Cedar Park Crescent,98053,0,Elementary,KG,5,123,102,113,112,107,0,,,,,,,0
7,,3614280,361428001178,SEARINGTOWN SCHOOL,HERRICKS UNION FREE SCHOOL DISTRICT,ALBERTSON,36,NY,36059,NASSAU COUNTY,40.771851,-73.653659,106 BEVERLY DR,11507,1,Elementary,KG,7,91,110,79,83,84,0,1,0,0,0,0,0,1
7,,3614280,361428001175,DENTON AVENUE SCHOOL,HERRICKS UNION FREE SCHOOL DISTRICT,NEW HYDE PARK,36,NY,36059,NASSAU COUNTY,40.754405,-73.672793,1050 DENTON AVE,11040,1,Elementary,KG,5,102,102,112,122,128,0,0,0,0,0,0,0,0
7,,3614280,361428001179,HERRICKS MIDDLE SCHOOL,HERRICKS UNION FREE SCHOOL DISTRICT,ALBERTSON,36,NY,36059,NASSAU COUNTY,40.771816,-73.66097,7 HILLDALE DR,11507,1,Middle,6,8,0,0,0,0,0,314,309,307,0,0,0,0,1
7,,3614280,361428001174,CENTER STREET SCHOOL,HERRICKS UNION FREE SCHOOL DISTRICT,WILLISTON PARK,36,NY,36059,NASSAU COUNTY,40.757988,-73.656382,240 CENTER ST,11596,1,Elementary,KG,5,70,84,76,97,89,0,0,0,0,0,0,0,1
7,,3614280,361428001177,HERRICKS HIGH SCHOOL,HERRICKS UNION FREE SCHOOL DISTRICT,NEW HYDE PARK,36,NY,36059,NASSAU COUNTY,40.764507,-73.662822,100 SHELTER ROCK RD,11040,0,High,9,12,0,0,0,0,0,0,0,0,335,306,309,371,1
8,,2310500,231050000317,Sanford Jr High School,SANFORD PUBLIC SCHOOLS,SANFORD,23,ME,23031,YORK COUNTY,43.450083,-70.786845,708  Main Street,4073,1,Middle,6,8,,,,,,176,240,252,,,,,1
8,,2310500,231050001030,Carl J Lamb School,SANFORD PUBLIC SCHOOLS,SPRINGVALE,23,ME,23031,YORK COUNTY,43.461142,-70.780144,233 Shaws Ridge Road,4083,1,Elementary,KG,6,79,99,92,73,68,39,,,,,,,1
8,,2310500,231050023143,Willard School,SANFORD PUBLIC SCHOOLS,SANFORD,23,ME,23031,YORK COUNTY,43.452716,-70.787789,668 Main Street,4073,1,Elementary,1,5,37,37,51,156,151,,,,,,,,1
